"stock_code","sname","area","pos_x","pos_y","industry","institutional","lootchips","pricelimit","shareholders","name","ename","register_date","addr_reg","addr_work","market","listing_date","offer_date","stock_type","addr","create_date","id","web_site"
"600702","沱牌舍得","四川","105.432","30.744","蒸馏酒与葡萄酒","33730.00","3.37","3.37","50.86","四川沱牌舍得酒业股份有限公司","Sichuan Tuopai Shede Wine Co., Ltd.","1993/7/28","四川省射洪县沱牌镇沱牌大道999号","四川省射洪县沱牌镇沱牌大道999号","上海证券交易所","1996/5/24","1996/5/9","流通A股","","","",""
"600390","金瑞科技","湖南","112.904","28.2295","钢铁","45125.64","3.82","4.51","50.84","金瑞新材料科技股份有限公司","Kingray New Materials Science and Technology Co., Ltd.","1999/8/31","湖南省长沙市高新技术开发区麓枫路69号","湖南省长沙市岳麓区麓山南路966号","上海证券交易所","2001/1/15","2000/12/20","流通A股","","","",""
"600960","渤海活塞","山东","117.942","37.3728","汽车零配件（IV）","52471.94","5.13","5.25","50.82","山东滨州渤海活塞股份有限公司","Shandong Binzhou Bohai Piston Co., Ltd.","1999/12/31","山东省滨州市渤海二十一路569号","山东省滨州市渤海二十一路569号","上海证券交易所","2004/4/7","2004/3/23","流通A股","","","",""
"002322","理工监测","浙江","116.291","39.827","电子电气组件与设备","40637.87","2.62","4.06","50.73","宁波理工监测科技股份有限公司","Ningbo Ligong Online Monitoring Technology Co., Ltd.","2007/7/30","浙江省宁波市保税区曹娥江路22号","浙江省宁波市保税区曹娥江路22号","中小企业板","2009/12/18","2009/12/9","流通A股","","","",""
"600197","伊力特","新疆","82.9587","43.4582","蒸馏酒与葡萄酒","44100.00","4.41","4.41","50.72","新疆伊力特实业股份有限公司","Xinjiang Yilite Industry Co., Ltd.","1999/5/27","新疆维吾尔自治区新源县肖尔布拉克","新疆维吾尔自治区新源县肖尔布拉克","上海证券交易所","1999/9/16","1999/7/29","流通A股","","","",""
"002246","北化股份","四川","104.092","30.5964","通用化工品","41368.65","4.14","4.14","50.68","四川北方硝化棉股份有限公司","Sichuan Nitrocell Corporation","2002/8/23","四川省泸州市高坝","四川省成都市锦江工业园三色路209号火炬动力港南区8栋9楼","中小企业板","2008/6/5","2008/5/27","流通A股","","","",""
"600217","*ST秦岭","陕西","108.998","34.9135","建材与构件","134158.75","6.61","13.42","50.55","陕西秦岭水泥（集团）股份有限公司","Shaanxi Qinling Cement (Group) Co., Ltd.","1996/11/6","陕西省铜川市耀州区东郊","北京市西城区宣武门外大街甲1号环球财讯中心B座8层","上海证券交易所","1999/12/16","1999/9/8","流通A股","","","",""
"300433","蓝思科技","湖南","113.419","28.2234","电子电气组件与设备","67336.00","0.67","6.73","49.66","蓝思科技股份有限公司","Lens Technology Co., Ltd.","2006/12/21","湖南省浏阳生物医药园","湖南省浏阳生物医药园","创业板","2015/3/18","2015/3/10","流通A股","","","",""
"000591","桐君阁","重庆","106.584","29.5567","药品零售","27463.10","2.75","2.75","49.63","重庆桐君阁股份有限公司","Chongqing Tong Jun Ge Co., Ltd.","1987/1/1","重庆市渝中区解放西路1号望江公寓5楼","重庆市渝中区解放西路1号","深圳证券交易所","1996/2/8","1987/4/15","流通A股","","","",""
"000886","海南高速","海南","110.355","20.0272","不动产投资开发","98882.83","9.65","9.89","50.55","海南高速公路股份有限公司","Hainan Expressway Co., Ltd.","1997/12/11","海南省海口市蓝天路16号高速公路大楼","海南省海口市蓝天路16号高速公路大楼","深圳证券交易所","1998/1/23","1997/12/1","流通A股","","","",""
"600966","博汇纸业","山东","117.911","37.0449","造纸","133684.43","13.37","13.37","49.60","山东博汇纸业股份有限公司","Shandong Bohui Paper Industry Co., Ltd.","1994/4/29","山东省淄博市桓台县马桥镇工业路北首","山东省淄博市桓台县马桥镇工业路北首","上海证券交易所","2004/6/8","2004/5/24","流通A股","","","",""
"600313","农发种业","北京","116.349","39.9285","农业与渔业","36728.72","3.67","3.67","50.54","中农发种业集团股份有限公司","Zhongnongfa Seed Industry Group Co., Ltd.","1999/8/13","北京市西城区阜城门外大街甲28号京润大厦12","北京市朝阳区东三环北路16号全国农业展览馆文化产业楼(2层)","上海证券交易所","2001/1/19","2000/12/22","流通A股","","","",""
"000811","烟台冰轮","山东","121.311","37.5435","工业机械","43536.94","3.95","4.35","52.48","烟台冰轮股份有限公司","Yantai Moon Co., Ltd.","1988/11/1","山东省烟台市芝罘区冰轮路1号","山东省烟台市芝罘区冰轮路1号","深圳证券交易所","1998/5/28","1988/12/1","流通A股","","","",""
"000818","方大化工","辽宁","120.833","40.756","通用化工品","68000.00","6.80","6.80","49.57","方大锦化化工科技股份有限公司","Fangda Jinhua Chemical Technology Co., Ltd.","1997/9/16","辽宁省葫芦岛市连山区化工街","辽宁省葫芦岛市连山区化工街1号","深圳证券交易所","1997/10/17","1997/9/3","流通A股","","","",""
"600844","丹化科技","上海","121.581","31.1985","通用化工品","77862.06","5.85","7.79","50.53","丹化化工科技股份有限公司","Danhua Chemical Technology Co., Ltd.","1994/2/17","上海市浦东新区高科西路4037号","上海市闵行区虹许路788号61室","上海证券交易所","1994/3/11","1993/10/8","流通A股","","","",""
"600747","大连控股","辽宁","121.548","39.0231","不动产投资开发","146432.84","10.64","14.64","52.47","大连大显控股股份有限公司","Dalian Daxian Enterprises Holdings Co., Ltd.","1993/8/17","辽宁省大连市甘井子区后革街411号","辽宁省大连市甘井子区革镇堡后革街","上海证券交易所","1996/9/16","1996/9/3","流通A股","","","",""
"002618","丹邦科技","广东","113.944","22.5653","电子电气组件与设备","18264.00","1.83","1.83","50.43","深圳丹邦科技股份有限公司","Shenzhen Danbond Technology Co., Ltd.","2001/11/20","广东省深圳市南山区高新园朗山一路丹邦科技大楼","广东省深圳市南山区高新园朗山一路丹邦科技大楼","中小企业板","2011/9/20","2011/9/7","流通A股","","","",""
"600368","五洲交通","广西","108.378","22.8202","运输服务","83380.15","8.34","8.34","52.45","广西五洲交通股份有限公司","Guangxi Wuzhou Communications Co., Ltd.","1992/12/31","广西壮族自治区南宁市民族大道115-1号现代","广西壮族自治区南宁市民族大道115-1号现代国际大厦27层","上海证券交易所","2000/12/21","2000/12/1","流通A股","","","",""
"600459","贵研铂业","云南","102.654","25.0808","铂与贵金属开采","26097.77","2.61","2.61","49.56","贵研铂业股份有限公司","Sino-platinum Metals Co., Ltd.","2000/9/25","云南省昆明高新技术产业开发区科技路988号","云南省昆明高新技术产业开发区科技路988号","上海证券交易所","2003/5/16","2003/4/21","流通A股","","","",""
"000889","茂业物流","河北","119.613","39.9409","百货零售","62182.68","3.39","6.22","52.44","茂业物流股份有限公司","Maoye Logistics Corporation Ltd.","1997/11/28","河北省秦皇岛市河北大街146号金原国际商务","河北省秦皇岛市河北大街146号金原国际商务大厦","深圳证券交易所","1997/12/18","1997/10/30","流通A股","","","",""
"600856","长百集团","吉林","125.331","43.8977","燃气供应","56716.56","2.35","5.67","49.55","长春百货大楼(集团)股份有限公司","Changchun Department Jituan Store Company Limited","1988/7/19","吉林省长春市人民大街1881号","吉林省长春市人民大街1881号","上海证券交易所","1994/4/25","1994/2/25","流通A股","","","",""
"600295","鄂尔多斯","内蒙古","109.832","39.8106","钢铁","103200.00","6.12","10.32","50.37","内蒙古鄂尔多斯资源股份有限公司","Inner Mongolia Eerduosi Resources Co., Ltd.","1995/10/15","内蒙古自治区鄂尔多斯市东胜区罕台轻纺街1号","内蒙古自治区鄂尔多斯市东胜区达拉特南路102号","上海证券交易所","2001/4/26","2001/3/26","流通A股","","","",""
"300314","戴维医疗","浙江","121.92","29.383","医疗设备","28800.00","1.15","2.88","52.44","宁波戴维医疗器械股份有限公司","Ningbo David Medical Device Co., Ltd.","1992/9/18","浙江省象山经济开发区滨海工业园金兴路35号","浙江省宁波市象山经济开发区滨海工业园金兴路35号","创业板","2012/5/8","2012/4/24","流通A股","","","",""
"002543","万和电气","广东","113.338","22.7785","电子电气组件与设备","44000.00","3.19","4.40","49.53","广东万和集团有限公司","Guangdong Vanward New Electric Co., Ltd.","2003/12/29","广东省佛山市顺德高新区(容桂)建业中路13号","广东省佛山市顺德高新区(容桂)建业中路13号","中小企业板","2011/1/28","2011/1/19","流通A股","","","",""
"000928","中钢国际","吉林","126.574","43.8452","建筑施工","64256.21","2.83","6.43","50.36","中钢国际工程技术股份有限公司","Sinosteel Engineering & Technology Co. Ltd.","1993/3/30","吉林省吉林市昌邑区江湾路2号10楼1002、1003","吉林省吉林市昌邑区江湾路2号世贸万锦10层","深圳证券交易所","1999/3/12","1998/11/24","流通A股","","","",""
"002060","粤水电","广东","113.324","23.1394","建筑施工","60113.10","6.01","6.01","52.41","广东水电二局股份有限公司","Guangdong No.2 Hydropower Engineering Company, Ltd.","2001/12/27","广东省广州市天河区珠江新城华明路9号华普","广东省广州市增城区新塘镇广深大道西1号1幢水电广场A-1商务中心","中小企业板","2006/8/10","2006/7/31","流通A股","","","",""
"000571","新大洲A","海南","121.406","31.2039","煤炭开采","81406.40","7.35","8.14","49.49","新大洲控股股份有限公司","Sundiro Holding Co., Ltd.","1992/9/9","海南省海口市桂林洋经济开发区","海南省海口市桂林洋开发区灵桂大道351号","深圳证券交易所","1994/5/25","1994/1/10","流通A股","","","",""
"000962","东方钽业","宁夏","106.387","39.0341","有色金属","44083.26","4.41","4.41","51.97","宁夏东方钽业股份有限公司","Ningxia Orient Tantalum Industry Co., Ltd.","1999/4/30","宁夏回族自治区石嘴山市大武口区冶金路","宁夏回族自治区石嘴山市大武口区冶金路","深圳证券交易所","2000/1/20","1999/11/22","流通A股","","","",""
"600661","新南洋","上海","121.436","31.2052","综合工业","25907.65","1.74","2.59","51.93","上海新南洋股份有限公司","Shanghai Xin Nanyang Co., Ltd.","1992/12/18","上海市番禺路667号6楼","上海市番禺路667号6楼","上海证券交易所","1993/6/14","1992/10/26","流通A股","","","",""
"000766","通化金马","吉林","125.942","41.7113","制药","57348.88","4.49","5.73","50.33","通化金马药业集团股份有限公司","Tonghua Golden-horse Pharmaceutical Industry Co., Ltd.","1993/2/26","吉林省通化市江南路100-1号","吉林省通化市江南路100-1号","深圳证券交易所","1997/4/30","1997/4/18","流通A股","","","",""
"601677","明泰铝业","河南","112.877","34.6997","铝业","41775.60","4.01","4.18","49.48","河南明泰铝业股份有限公司","Henan Mingtai Al. Industrial Co., Ltd.","1997/4/18","河南省巩义市回郭镇开发区","河南省巩义市回郭镇开发区","上海证券交易所","2011/9/19","2011/9/7","流通A股","","","",""
"002342","巨力索具","河北","115.648","39.0166","钢铁","96000.00","7.84","9.60","51.92","巨力索具股份有限公司","Juli Sling Co., Ltd.","2004/12/7","河北省保定市徐水县巨力路","河北省保定市徐水县巨力路","中小企业板","2010/1/26","2010/1/13","流通A股","","","",""
"002335","科华恒盛","福建","118.133","24.5246","电子电气组件与设备","22439.55","1.83","2.24","50.29","厦门科华恒盛股份有限公司","Xiamen Kehua Hengsheng Co., Ltd.","1999/3/26","福建省厦门火炬高新区火炬园马垄路457号","福建省厦门市软件园二期望海路65号楼北楼","中小企业板","2010/1/13","2010/1/4","流通A股","","","",""
"600199","金种子酒","安徽","120.316","30.1866","蒸馏酒与葡萄酒","55577.50","5.56","5.56","49.46","安徽金种子酒业股份有限公司","Anhui Golden Seed Winery Co., Ltd.","1998/7/23","安徽省阜阳市河滨路302号","安徽省阜阳市莲花路259号","上海证券交易所","1998/8/12","1998/7/2","流通A股","","","",""
"002534","杭锅股份","浙江","120.215","30.3553","工业机械","40052.00","3.87","4.01","51.84","杭州锅炉集团股份有限公司","Hangzhou Boiler Group Co., Ltd.","2001/3/8","浙江省杭州市江干区大农港路1216号","浙江省杭州市江干区大农港路1216号","中小企业板","2011/1/10","2010/12/29","流通A股","","","",""
"600466","蓝光发展","四川","103.966","30.7475","不动产投资开发","211701.80","4.39","21.17","50.22","四川蓝光发展股份有限公司","SICHUAN LANGUANG DEVELOPMENT CO., LTD.","1999/12/17","四川省成都市高新区（西区）西芯大道9号","四川省成都市高新区（西区）西芯大道9号","上海证券交易所","2001/2/12","2001/1/15","流通A股","","","",""
"600589","广东榕泰","广东","116.441","23.5641","特种化工品","60173.00","6.02","6.02","51.81","广东榕泰实业股份有限公司","Guangdong Rongtai Industry Co., Ltd.","1997/12/25","广东省揭阳市区新兴东二路1号","广东省揭阳市揭东区经济试验区西侧","上海证券交易所","2001/6/12","2001/5/28","流通A股","","","",""
